SIMULATION : Neuron membrane potential over time 0.1

The time incrementation between each measure is : 0.1 ms
Total simulation time : 500.2 ms

Time (ms) 	 V (mV) 
481.4		1.304e-05
481.5		1.29749e-05
481.6		1.29102e-05
481.7		1.28458e-05
481.8		1.27818e-05
481.9		1.2718e-05
482		1.26546e-05
482.1		1.25915e-05
482.2		1.25287e-05
482.3		1.24662e-05
482.4		1.2404e-05
482.5		1.23421e-05
482.6		1.22806e-05
482.7		1.22193e-05
482.8		1.21584e-05
482.9		1.20977e-05
483		1.20374e-05
483.1		1.19774e-05
483.2		1.19176e-05
483.3		1.18582e-05
483.4		1.17991e-05
483.5		1.17402e-05
483.6		1.16816e-05
483.7		1.16234e-05
483.8		1.15654e-05
483.9		1.15077e-05
484		1.14503e-05
484.1		1.13932e-05
484.2		1.13364e-05
484.3		1.12799e-05
484.4		1.12236e-05
484.5		1.11676e-05
484.6		1.11119e-05
484.7		1.10565e-05
484.8		1.10014e-05
484.9		1.09465e-05
485		1.08919e-05
485.1		1.08376e-05
485.2		1.07835e-05
485.3		1.07297e-05
485.4		1.06762e-05
485.5		1.0623e-05
485.6		1.057e-05
485.7		1.05173e-05
485.8		1.04648e-05
485.9		1.04126e-05
486		1.03607e-05
486.1		1.0309e-05
486.2		1.02576e-05
486.3		1.02064e-05
486.4		1.01555e-05
486.5		1.01049e-05
486.6		1.00545e-05
486.7		1.00043e-05
486.8		9.95444e-06
486.9		9.9048e-06
487		9.8554e-06
487.1		9.80624e-06
487.2		9.75733e-06
487.3		9.70867e-06
487.4		9.66025e-06
487.5		9.61207e-06
487.6		9.56413e-06
487.7		9.51642e-06
487.8		9.46896e-06
487.9		9.42173e-06
488		9.37474e-06
488.1		9.32799e-06
488.2		9.28146e-06
488.3		9.23517e-06
488.4		9.18911e-06
488.5		9.14328e-06
488.6		9.09768e-06
488.7		9.0523e-06
488.8		9.00715e-06
488.9		8.96223e-06
489		8.91753e-06
489.1		8.87306e-06
489.2		8.8288e-06
489.3		8.78477e-06
489.4		8.74095e-06
489.5		8.69736e-06
489.6		8.65398e-06
489.7		8.61082e-06
489.8		8.56787e-06
489.9		8.52514e-06
490		8.48262e-06
490.1		8.44031e-06
490.2		8.39821e-06
490.3		8.35633e-06
490.4		8.31465e-06
490.5		8.27318e-06
490.6		8.23192e-06
490.7		8.19086e-06
490.8		8.15001e-06
490.9		8.10936e-06
491		8.06892e-06
491.1		8.02867e-06
491.2		7.98863e-06
491.3		7.94879e-06
491.4		7.90914e-06
491.5		7.86969e-06
491.6		7.83044e-06
491.7		7.79139e-06
491.8		7.75253e-06
491.9		7.71386e-06
492		7.67539e-06
492.1		7.63711e-06
492.2		7.59902e-06
492.3		7.56112e-06
492.4		7.52341e-06
492.5		7.48588e-06
492.6		7.44855e-06
492.7		7.4114e-06
492.8		7.37443e-06
492.9		7.33765e-06
493		7.30106e-06
493.1		7.26464e-06
493.2		7.22841e-06
493.3		7.19236e-06
493.4		7.15649e-06
493.5		7.12079e-06
493.6		7.08528e-06
493.7		7.04994e-06
493.8		7.01478e-06
493.9		6.97979e-06
494		6.94498e-06
494.1		6.91034e-06
494.2		6.87588e-06
494.3		6.84158e-06
494.4		6.80746e-06
494.5		6.77351e-06
494.6		6.73973e-06
494.7		6.70611e-06
494.8		6.67266e-06
494.9		6.63938e-06
495		6.60627e-06
495.1		6.57332e-06
495.2		6.54054e-06
495.3		6.50792e-06
495.4		6.47546e-06
495.5		6.44316e-06
495.6		6.41103e-06
495.7		6.37905e-06
495.8		6.34723e-06
495.9		6.31558e-06
496		6.28408e-06
496.1		6.25274e-06
496.2		6.22155e-06
496.3		6.19052e-06
496.4		6.15965e-06
496.5		6.12892e-06
496.6		6.09836e-06
496.7		6.06794e-06
496.8		6.03768e-06
496.9		6.00756e-06
497		5.9776e-06
497.1		5.94779e-06
497.2		5.91812e-06
497.3		5.88861e-06
497.4		5.85924e-06
497.5		5.83001e-06
497.6		5.80094e-06
497.7		5.772e-06
497.8		5.74322e-06
497.9		5.71457e-06
498		5.68607e-06
498.1		5.65771e-06
498.2		5.62949e-06
498.3		5.60141e-06
498.4		5.57348e-06
498.5		5.54568e-06
498.6		5.51802e-06
498.7		5.4905e-06
498.8		5.46312e-06
498.9		5.43587e-06
499		5.40876e-06
499.1		5.38178e-06
499.2		5.35494e-06
499.3		5.32823e-06
499.4		5.30166e-06
499.5		5.27521e-06
499.6		5.2489e-06
499.7		5.22272e-06
499.8		5.19668e-06
499.9		5.17076e-06
500		5.14497e-06
500.1		5.11931e-06
